barangay,household_id,member_id,nuclear_family,relationship_nuclear_head,national_id_issued,philsys_card_number,solo_parent,solo_parent_id,senior_citizen_id,pregnant,lactating,disability,pwd_id,type_of_disability,seeing,hearing,walking,remembering,self_caring,communication
Nangan,NAN-0079,NAN-0079-1,03,05,2,2178563899652738,2,1,8,,,2,2,,2,1,4,2,1,4
Nangan,NAN-0079,NAN-0079-2,01,07,2,1352099806337354,2,2,,,,1,2,"E,F,D",3,1,2,2,3,3
Nangan,NAN-0079,NAN-0079-3,02,10,8,5314359090745082,1,2,,,,1,2,"C,A,B",1,4,4,3,3,1
Nangan,NAN-0079,NAN-0079-4,03,02,8,4769826022969961,2,1,,2,1,1,2,"E,Z,B",4,3,2,3,1,4
Nangan,NAN-0079,NAN-0079-5,06,07,1,6327065417717766,8,2,1,2,1,1,2,"D,F,Z",1,3,4,2,1,4
Nangan,NAN-0079,NAN-0079-6,05,02,8,5624545194204783,1,1,1,2,1,1,1,"Z,B,E",2,1,1,3,3,4
Nangan,NAN-0080,NAN-0080-1,05,03,1,8070519221257639,2,8,,,,1,2,"Z,F,D",4,3,4,2,3,1
Nangan,NAN-0080,NAN-0080-2,02,05,2,2616403421528272,1,2,,,,1,2,"A,D,B",,,,,,
Nangan,NAN-0080,NAN-0080-3,03,00,8,7721682112886677,2,1,,,,2,1,,3,1,4,3,2,3
Nangan,NAN-0081,NAN-0081-1,02,03,1,4025559172669013,8,8,,2,2,2,1,,2,2,4,3,4,1
Nangan,NAN-0081,NAN-0081-2,05,06,2,6287984795456947,1,1,,1,1,1,2,"C,F,G",4,2,3,3,4,4
Nangan,NAN-0081,NAN-0081-3,02,10,8,4585451141649341,1,8,,,,2,1,,2,4,2,2,4,4
Nangan,NAN-0081,NAN-0081-4,05,07,2,9695017760051976,8,1,,,,1,2,"B,G,E",4,2,4,4,4,1
Nangan,NAN-0081,NAN-0081-5,02,01,2,5484951124639952,8,1,,2,2,2,1,,4,2,3,3,3,1
Nangan,NAN-0082,NAN-0082-1,05,06,2,9764594103761579,2,8,,2,1,1,2,"C,A,E",3,3,4,2,1,3
Nangan,NAN-0082,NAN-0082-2,06,09,2,3286838201799530,8,1,,2,2,2,2,,1,1,2,2,2,2
Nangan,NAN-0082,NAN-0082-3,01,00,8,1944741483661531,1,2,,,,2,2,,,,,,,
Nangan,NAN-0082,NAN-0082-4,02,02,1,6177044094457814,2,2,8,1,2,1,2,"E,B,Z",1,3,3,2,3,3
Nangan,NAN-0083,NAN-0083-1,04,02,1,9383256989941492,1,1,,,,2,2,,3,3,2,4,4,3
Nangan,NAN-0083,NAN-0083-2,04,08,1,2820110561407259,1,2,,2,2,2,1,,4,4,4,2,4,2
Nangan,NAN-0083,NAN-0083-3,06,08,8,1639384946353346,8,2,,,,2,1,,1,1,1,2,2,1
Nangan,NAN-0083,NAN-0083-4,05,03,8,3177563441865437,8,2,,,,1,2,"E,Z,G",2,4,4,3,4,4
Nangan,NAN-0084,NAN-0084-1,06,08,2,1212787981627500,1,2,,,,1,2,"Z,D,G",4,4,2,3,1,3
Nangan,NAN-0084,NAN-0084-2,06,04,2,2358338407819483,8,8,1,1,2,2,2,,1,1,3,4,3,4
Nangan,NAN-0084,NAN-0084-3,02,02,2,6640080288207895,1,8,,1,2,1,1,"E,F,D",1,1,2,2,3,4
Nangan,NAN-0084,NAN-0084-4,06,01,1,6063410520918856,2,2,,1,2,2,1,,2,3,3,3,4,1
Nangan,NAN-0084,NAN-0084-5,03,04,1,1928922663568088,2,8,,,,1,2,"C,F,Z",4,3,4,3,4,4
Nangan,NAN-0084,NAN-0084-6,01,06,2,9522187950065262,8,2,,2,1,2,1,,3,4,2,1,3,2
Nangan,NAN-0085,NAN-0085-1,06,09,2,2479313260655582,2,1,,2,1,1,2,"Z,D,G",2,2,3,1,2,4
Nangan,NAN-0085,NAN-0085-2,05,09,8,9590808940568299,8,1,,1,1,2,2,,2,2,3,1,4,4
Nangan,NAN-0085,NAN-0085-3,03,03,1,7156257508122708,2,8,,1,2,2,1,,4,3,1,4,2,3
Nangan,NAN-0085,NAN-0085-4,02,10,1,3196816750876469,1,8,,,,2,2,,1,4,4,4,1,3
Nangan,NAN-0085,NAN-0085-5,01,10,8,6859008557908705,1,1,,,,2,2,,1,4,1,2,3,1
Nangan,NAN-0085,NAN-0085-6,02,06,1,2458299255154856,8,1,,2,2,1,2,"Z,F,B",1,4,2,1,3,4
Nangan,NAN-0086,NAN-0086-1,04,01,8,3039069153912097,2,2,,,,2,1,,2,2,4,4,3,1
Nangan,NAN-0086,NAN-0086-2,04,02,2,7180745984853285,8,8,,,,2,2,,2,4,2,3,1,1
Nangan,NAN-0087,NAN-0087-1,02,03,1,7813892940383025,1,8,2,,,2,1,,2,1,2,1,3,4
Nangan,NAN-0087,NAN-0087-2,06,09,1,1255296336239191,8,2,,,,1,1,"Z,C,A",1,1,3,4,2,4
Nangan,NAN-0087,NAN-0087-3,02,04,2,9340509913613932,1,2,,,,2,1,,4,3,3,1,4,4
Nangan,NAN-0087,NAN-0087-4,03,07,1,6779133009302285,8,8,,,,2,2,,1,1,4,1,3,2
Nangan,NAN-0087,NAN-0087-5,05,09,2,7086157328931114,1,8,,1,2,1,2,"E,G,Z",2,2,3,3,4,1
Nangan,NAN-0087,NAN-0087-6,01,09,1,7920923970865613,8,8,,,,2,1,,4,3,2,3,2,3
Nangan,NAN-0088,NAN-0088-1,02,00,1,1821412960638605,8,1,,1,1,2,1,,4,2,4,1,2,2
Nangan,NAN-0088,NAN-0088-2,01,02,2,2584316527456940,1,8,8,,,1,2,"F,E,A",2,2,2,2,1,1
Nangan,NAN-0089,NAN-0089-1,01,07,2,1724432500843942,8,8,,1,2,1,2,"D,B,F",4,4,2,1,4,3
Nangan,NAN-0090,NAN-0090-1,06,01,8,3665220728735504,8,2,8,,,2,2,,4,3,3,4,1,2
Nangan,NAN-0091,NAN-0091-1,03,10,1,2390319417796423,1,8,,,,2,2,,,,,,,
Nangan,NAN-0091,NAN-0091-2,03,03,8,9736455104155633,8,8,,2,2,2,2,,1,4,2,3,1,1
Nangan,NAN-0091,NAN-0091-3,02,05,8,3275894714659953,1,8,,,,1,1,"F,D,E",2,3,4,1,3,1
Nangan,NAN-0091,NAN-0091-4,06,01,1,6272850647526674,2,1,,,,2,1,,1,4,3,3,4,4
Nangan,NAN-0091,NAN-0091-5,06,05,1,5498437059256877,8,8,,,,1,1,"E,Z,F",4,2,4,2,2,1
Nangan,NAN-0091,NAN-0091-6,06,07,2,4338583672748609,1,1,,,,1,2,"F,Z,B",3,4,4,4,4,4
Nangan,NAN-0092,NAN-0092-1,05,08,1,4420019276299393,2,2,,,,2,2,,2,4,4,3,3,4
Nangan,NAN-0092,NAN-0092-2,06,05,8,8565251575503323,8,1,,1,2,1,2,"F,Z,D",2,2,4,4,1,3
Nangan,NAN-0092,NAN-0092-3,02,02,1,5307667951291007,1,1,,2,1,1,2,"B,E,F",1,3,4,2,4,2
Nangan,NAN-0092,NAN-0092-4,04,10,2,6814076389621201,8,1,,,,1,1,"A,E,F",4,3,2,1,3,1
Nangan,NAN-0092,NAN-0092-5,06,03,1,6723815226559241,1,1,,,,1,2,"Z,B,E",,,,,,
Nangan,NAN-0092,NAN-0092-6,02,07,8,1225465125401885,8,1,,,,2,2,,1,1,4,2,2,3
Nangan,NAN-0093,NAN-0093-1,02,07,2,9184759850490936,1,8,,,,1,2,"Z,E,D",3,1,1,4,4,1
Nangan,NAN-0093,NAN-0093-2,05,08,1,8470158463428844,2,1,,,,2,2,,1,2,2,2,2,4
Nangan,NAN-0093,NAN-0093-3,06,08,2,1544201997994147,2,1,,,,2,2,,4,4,4,1,2,1
Nangan,NAN-0093,NAN-0093-4,03,06,8,2185714899590391,2,8,,,,2,1,,3,2,3,1,1,1
Nangan,NAN-0093,NAN-0093-5,05,04,8,2789742652239767,2,1,,,,2,2,,3,2,1,1,3,1
Nangan,NAN-0094,NAN-0094-1,01,03,1,2288497842956644,8,1,,,,1,1,"G,Z,F",1,4,4,3,3,2
Nangan,NAN-0094,NAN-0094-2,05,03,8,3763600896747943,8,8,,,,2,1,,3,2,3,4,1,3
Nangan,NAN-0095,NAN-0095-1,02,07,1,9859797566337715,8,1,,,,2,1,,,,,,,
Nangan,NAN-0095,NAN-0095-2,03,05,8,2241284663167384,2,8,,,,2,1,,4,2,4,3,4,3
Nangan,NAN-0095,NAN-0095-3,02,00,2,5315346647506323,8,8,,1,2,1,2,"E,A,B",1,4,4,2,4,1
Nangan,NAN-0095,NAN-0095-4,05,06,1,7183809845623166,8,2,,,,2,2,,3,3,2,2,1,4
Nangan,NAN-0096,NAN-0096-1,01,10,2,6623464550632909,2,2,,1,1,1,1,"D,E,Z",3,2,4,3,1,3
Nangan,NAN-0096,NAN-0096-2,05,02,1,4421380385854921,1,2,,1,2,1,1,"C,B,A",4,1,1,4,1,1
Nangan,NAN-0096,NAN-0096-3,06,09,2,7970956823907056,8,8,,1,1,2,1,,2,4,3,1,4,1
Nangan,NAN-0096,NAN-0096-4,06,07,2,6709861746289310,1,2,,,,2,2,,1,1,4,2,1,1
Nangan,NAN-0096,NAN-0096-5,06,08,1,7166360537771918,1,1,,2,2,2,2,,2,4,2,4,3,2
Nangan,NAN-0097,NAN-0097-1,04,03,2,7935969224164721,8,8,,,,2,1,,3,4,1,1,1,2
Nangan,NAN-0098,NAN-0098-1,02,01,8,7951283811491889,1,8,,,,2,1,,4,3,1,1,4,4
Nangan,NAN-0098,NAN-0098-2,04,05,1,5110715623206079,8,2,,,,2,1,,3,1,2,1,3,3
Nangan,NAN-0098,NAN-0098-3,05,01,8,5501173906004820,8,8,,,,2,2,,,,,,,
Nangan,NAN-0099,NAN-0099-1,03,01,2,3506289296107473,8,8,,,,1,1,"E,G,F",2,2,4,3,4,1
Nangan,NAN-0099,NAN-0099-2,02,04,2,1965150947837780,8,2,,,,2,2,,,,,,,
Nangan,NAN-0100,NAN-0100-1,05,07,1,9253813690362867,1,1,,,,2,1,,2,4,2,2,1,2
Nangan,NAN-0100,NAN-0100-2,05,10,2,6415643840052256,2,2,,,,2,1,,2,3,1,2,2,3
Nangan,NAN-0100,NAN-0100-3,06,10,8,1412792113036283,8,2,,,,2,2,,1,1,4,2,2,4
Nangan,NAN-0101,NAN-0101-1,02,00,2,8075955816851956,8,1,,,,1,2,"E,B,A",4,1,4,4,4,2
Nangan,NAN-0101,NAN-0101-2,06,00,2,6300147702426615,1,8,,2,1,2,1,,2,1,1,3,2,4
Nangan,NAN-0101,NAN-0101-3,04,02,8,6458704584523981,8,2,,1,2,2,1,,2,2,1,2,4,4
Nangan,NAN-0101,NAN-0101-4,05,09,8,4541147308136857,1,1,,,,1,2,"A,F,E",,,,,,
Nangan,NAN-0101,NAN-0101-5,03,01,1,3345476198292869,1,2,,,,2,1,,4,2,3,2,1,2
Nangan,NAN-0102,NAN-0102-1,05,03,1,9617753890484901,2,8,,2,2,2,1,,3,4,4,4,4,3
Nangan,NAN-0102,NAN-0102-2,05,07,1,5446625180062950,8,2,,2,2,1,1,"F,Z,A",4,2,4,3,3,4
Nangan,NAN-0102,NAN-0102-3,03,06,1,6475929612644801,2,8,,1,1,2,1,,1,2,2,2,2,2
Nangan,NAN-0102,NAN-0102-4,04,10,8,7893305729002612,1,2,,,,2,1,,4,2,2,4,2,2
Nangan,NAN-0103,NAN-0103-1,01,09,8,5238859109274236,8,8,,,,2,1,,,,,,,
Nangan,NAN-0103,NAN-0103-2,04,03,2,9884686251234922,8,1,,1,1,2,2,,1,3,4,3,2,1
Nangan,NAN-0103,NAN-0103-3,02,02,2,6368229520761730,8,8,,,,2,1,,3,4,2,1,1,1
Nangan,NAN-0103,NAN-0103-4,03,10,8,6852353572146020,2,8,,1,1,2,1,,4,2,2,2,3,1
Nangan,NAN-0104,NAN-0104-1,03,04,1,1848146637437194,8,1,,,,2,1,,1,3,1,3,1,4
Nangan,NAN-0104,NAN-0104-2,01,05,1,5504343631729657,8,1,1,,,2,1,,4,1,3,2,4,1
Nangan,NAN-0104,NAN-0104-3,02,03,8,9281819180525994,8,1,,,,1,2,"C,D,B",4,4,2,4,2,4
Nangan,NAN-0104,NAN-0104-4,02,01,2,9995312447570853,2,1,,1,1,2,2,,4,3,2,4,3,2
Nangan,NAN-0104,NAN-0104-5,03,01,1,5308868470687059,8,8,,,,2,2,,3,1,2,2,2,2
Nangan,NAN-0104,NAN-0104-6,05,05,8,1958988854381828,1,8,,2,2,1,2,"Z,F,B",3,1,3,2,1,4
Nangan,NAN-0105,NAN-0105-1,06,03,1,5403016444449249,2,1,1,,,1,2,"C,F,B",3,1,4,4,1,3
Nangan,NAN-0106,NAN-0106-1,01,05,1,3919800055108636,1,8,,,,1,1,"E,C,G",,,,,,
Nangan,NAN-0107,NAN-0107-1,02,04,1,8707373639194355,8,1,,,,2,1,,2,3,2,1,3,1
Nangan,NAN-0107,NAN-0107-2,06,06,1,6810516556384234,1,8,,2,1,1,1,"G,E,C",4,2,3,1,3,2
Nangan,NAN-0107,NAN-0107-3,01,00,8,3361760266177137,1,1,1,,,2,1,,4,3,1,3,2,4
Nangan,NAN-0107,NAN-0107-4,05,09,8,7306006976503029,2,2,,1,2,2,1,,2,1,1,3,3,1
Nangan,NAN-0107,NAN-0107-5,03,00,1,4477083090667039,8,8,,,,1,2,"D,A,E",1,2,3,3,4,3
Nangan,NAN-0107,NAN-0107-6,06,00,1,4257287594436694,2,1,,1,2,1,1,"E,Z,D",3,4,3,2,3,3
Nangan,NAN-0108,NAN-0108-1,02,02,8,9116951823061366,2,1,,,,1,1,"F,B,E",2,2,3,3,4,3
Nangan,NAN-0108,NAN-0108-2,02,00,8,9780031140132356,1,2,,2,1,2,1,,3,4,4,2,3,4
Nangan,NAN-0108,NAN-0108-3,05,02,2,1600534238262612,8,1,,,,1,2,"D,G,A",2,4,1,1,1,2
Nangan,NAN-0108,NAN-0108-4,05,02,2,7536233174862966,8,2,,,,2,1,,,,,,,
Nangan,NAN-0109,NAN-0109-1,02,06,1,4382927749907974,8,2,,2,2,2,2,,2,2,3,1,2,1
Nangan,NAN-0109,NAN-0109-2,02,01,2,5938342731308194,2,8,,1,2,2,1,,4,3,2,1,4,3
Nangan,NAN-0110,NAN-0110-1,03,00,8,6885338701498729,8,8,,,,1,2,"A,C,G",4,3,3,2,4,4
Nangan,NAN-0110,NAN-0110-2,01,03,2,5357570930081939,1,1,,2,1,1,2,"B,C,F",2,1,1,1,2,4
Nangan,NAN-0111,NAN-0111-1,06,04,2,8687414700800723,8,2,,1,1,2,2,,3,3,2,1,1,3
Nangan,NAN-0111,NAN-0111-2,01,00,2,8805020615343536,8,2,,1,2,1,2,"D,E,B",1,1,3,3,1,4
Nangan,NAN-0111,NAN-0111-3,03,03,2,4729996353841762,2,8,,2,1,2,2,,3,1,2,3,1,4
Nangan,NAN-0111,NAN-0111-4,03,09,1,1292396906169103,8,8,,2,2,1,1,"F,E,B",3,4,4,3,2,2
Nangan,NAN-0112,NAN-0112-1,04,02,1,6844152804860608,8,1,,1,1,2,2,,2,3,2,3,3,4
Nangan,NAN-0112,NAN-0112-2,06,05,1,1849057069194822,1,1,8,2,2,1,2,"Z,C,B",3,2,4,2,4,3
Nangan,NAN-0112,NAN-0112-3,02,02,2,6080881649575869,2,1,,1,1,1,2,"Z,F,E",4,1,3,2,3,3
Oregon,ORE-0001,ORE-0001-1,01,03,2,4555269367939423,2,1,,,,1,2,"G,B,C",4,2,4,1,3,4
Oregon,ORE-0001,ORE-0001-2,02,07,8,4346649298882539,2,8,,2,1,2,1,,3,3,2,4,3,3
Oregon,ORE-0001,ORE-0001-3,05,09,2,6870276917896883,2,1,,,,1,1,"B,F,E",4,2,3,3,2,1
Oregon,ORE-0002,ORE-0002-1,06,07,8,6286340446534265,1,2,,,,2,2,,3,2,1,1,1,4
Oregon,ORE-0002,ORE-0002-2,01,08,2,6282853058874272,2,1,,,,1,2,"F,E,Z",1,4,3,1,2,2
Oregon,ORE-0002,ORE-0002-3,05,01,1,1924623854039171,1,2,,1,1,2,2,,4,1,4,3,2,3
Oregon,ORE-0002,ORE-0002-4,02,03,2,1041734229563482,2,8,1,2,2,1,2,"E,G,C",1,4,4,2,3,4
Oregon,ORE-0003,ORE-0003-1,05,07,1,8351211511868061,2,1,,,,2,1,,1,3,1,3,3,1
Oregon,ORE-0003,ORE-0003-2,03,09,2,6100235748817315,1,1,,,,2,1,,,,,,,
Oregon,ORE-0004,ORE-0004-1,06,09,2,3626483331746413,1,1,1,1,1,1,2,"E,G,F",1,3,2,1,3,1
Oregon,ORE-0004,ORE-0004-2,01,03,8,2006830177696002,8,1,,,,2,1,,3,3,1,4,4,3
Oregon,ORE-0005,ORE-0005-1,02,08,2,7541002831225177,2,2,,,,2,1,,1,3,3,1,1,3
Oregon,ORE-0006,ORE-0006-1,02,09,2,3499793432183634,8,1,,,,2,2,,4,3,3,2,2,1
Oregon,ORE-0006,ORE-0006-2,05,05,8,5745446457486572,2,1,,2,2,1,2,"E,F,D",2,2,4,2,2,2
Oregon,ORE-0007,ORE-0007-1,04,01,8,2481275647523951,8,8,,,,2,1,,2,4,1,2,4,1
Oregon,ORE-0007,ORE-0007-2,05,09,8,8265260498851579,1,1,,,,2,1,,,,,,,
Oregon,ORE-0007,ORE-0007-3,02,08,2,6400815459837958,1,8,,,,1,2,"E,F,Z",4,2,2,1,3,1
Oregon,ORE-0007,ORE-0007-4,02,06,8,8493510044231881,2,2,,,,2,2,,1,1,3,4,2,2
Oregon,ORE-0008,ORE-0008-1,03,08,2,1485865600783152,1,2,,,,1,2,"G,C,Z",4,2,1,4,2,3
Oregon,ORE-0008,ORE-0008-2,03,07,1,1977321140060177,8,2,8,,,2,1,,1,1,1,1,2,4
Oregon,ORE-0008,ORE-0008-3,06,05,8,9486525164918753,1,2,,,,1,2,"C,F,B",1,2,1,3,4,4
Oregon,ORE-0009,ORE-0009-1,02,08,8,7380765309941840,1,2,,,,2,1,,4,4,3,3,1,3
Oregon,ORE-0009,ORE-0009-2,01,05,8,7138424013861784,1,2,,,,2,2,,2,3,1,3,2,4
Oregon,ORE-0010,ORE-0010-1,05,04,8,3875984896051913,1,1,,2,2,1,1,"A,Z,F",4,2,2,2,3,1
Oregon,ORE-0010,ORE-0010-2,02,10,1,4329574156479267,8,1,,,,2,1,,3,1,4,3,4,4
Oregon,ORE-0010,ORE-0010-3,06,01,2,2881178014995200,8,2,,1,2,2,2,,3,3,4,2,1,1
Oregon,ORE-0010,ORE-0010-4,06,02,1,5222083334212116,2,2,,,,2,1,,2,1,2,1,3,4
Oregon,ORE-0011,ORE-0011-1,01,02,8,9784395419013390,1,2,,,,2,2,,2,1,4,2,1,2
Oregon,ORE-0011,ORE-0011-2,06,02,1,6880085092620333,2,2,,1,2,1,2,"B,G,A",1,1,1,3,3,2
Oregon,ORE-0011,ORE-0011-3,05,08,8,5964939362736711,8,1,2,1,1,1,2,"C,A,G",3,3,1,1,4,1
Oregon,ORE-0011,ORE-0011-4,02,03,8,3196785098976934,1,1,,,,1,2,"B,G,C",,,,,,
Oregon,ORE-0012,ORE-0012-1,06,00,2,2621323200685831,2,8,8,1,2,1,2,"G,D,B",2,4,3,4,4,3
Oregon,ORE-0012,ORE-0012-2,03,08,2,8524939257537664,8,2,1,,,1,2,"B,F,G",3,4,4,1,4,2
Oregon,ORE-0012,ORE-0012-3,06,08,1,5954902809547687,1,8,,,,2,1,,1,3,2,1,3,3
Oregon,ORE-0013,ORE-0013-1,05,00,1,4086853841947120,8,2,,2,2,1,2,"E,D,F",3,3,1,3,1,3
Oregon,ORE-0013,ORE-0013-2,03,02,2,8793330221487009,1,8,,2,2,2,2,,3,2,1,3,4,3
Oregon,ORE-0013,ORE-0013-3,03,02,2,7289091260670997,2,8,,,,2,1,,,,,,,
Oregon,ORE-0013,ORE-0013-4,02,00,1,6277981243742587,8,1,,,,1,1,"C,F,Z",1,4,1,4,3,2
Oregon,ORE-0014,ORE-0014-1,02,08,1,9428204698640765,2,2,,,,1,1,"C,Z,D",1,4,3,2,1,1
Oregon,ORE-0014,ORE-0014-2,06,02,8,8547161582715247,8,1,,2,2,2,1,,2,3,3,4,3,1
Oregon,ORE-0014,ORE-0014-3,05,05,2,5054067272260739,8,8,,1,1,1,2,"B,Z,F",3,3,1,1,2,4
Oregon,ORE-0015,ORE-0015-1,03,06,2,6944746147292475,1,1,,2,2,2,1,,2,1,1,1,3,4
Oregon,ORE-0015,ORE-0015-2,01,05,2,9223516272320491,8,1,,2,1,2,2,,1,1,4,1,3,2
Oregon,ORE-0015,ORE-0015-3,03,00,8,9315945540156172,1,8,,,,1,2,"A,G,Z",1,3,3,1,3,4
Oregon,ORE-0016,ORE-0016-1,02,00,8,8686554202268452,8,2,,,,2,2,,4,1,2,3,3,1
Oregon,ORE-0016,ORE-0016-2,04,00,8,6572830014386283,8,2,,1,1,2,1,,1,4,3,1,3,1
Oregon,ORE-0017,ORE-0017-1,02,06,2,8492773503818874,8,8,,,,1,2,"G,C,D",1,3,2,4,3,3
Oregon,ORE-0018,ORE-0018-1,01,08,1,5276042907052543,2,2,,,,1,1,"A,D,Z",,,,,,
Oregon,ORE-0018,ORE-0018-2,06,06,8,3934621203391481,8,8,,1,1,2,1,,4,3,4,1,3,4
Oregon,ORE-0018,ORE-0018-3,02,04,1,7911965757478277,2,2,,,,2,2,,3,2,4,1,1,4
Oregon,ORE-0018,ORE-0018-4,01,01,8,3230501845893419,8,8,,,,2,1,,4,1,1,2,4,3
Oregon,ORE-0018,ORE-0018-5,06,06,8,1160616980948221,2,2,,,,1,1,"D,B,F",3,2,1,2,1,4
Oregon,ORE-0018,ORE-0018-6,04,00,1,5164948758551706,1,8,,,,1,2,"E,F,G",3,4,4,1,4,2
Oregon,ORE-0019,ORE-0019-1,03,09,2,8382278051871781,8,2,,,,1,1,"D,E,Z",,,,,,
Oregon,ORE-0020,ORE-0020-1,04,09,1,4589908935690501,1,2,8,2,1,2,1,,2,3,3,4,1,4
Oregon,ORE-0020,ORE-0020-2,03,09,1,5903458282688799,2,2,,1,2,2,1,,1,4,3,4,4,2
Oregon,ORE-0020,ORE-0020-3,02,01,1,9104800062626204,2,2,,,,1,1,"F,D,E",4,2,3,4,2,3
Oregon,ORE-0020,ORE-0020-4,05,08,1,9678755038627266,2,2,,,,2,1,,,,,,,
Oregon,ORE-0020,ORE-0020-5,06,04,1,1770560236216852,1,8,,1,2,2,1,,2,1,4,2,3,2
Oregon,ORE-0020,ORE-0020-6,06,01,8,9395570724688214,8,1,,,,2,1,,1,3,3,2,1,1
Oregon,ORE-0021,ORE-0021-1,04,01,2,8350278906876711,2,1,,,,1,2,"A,B,E",1,4,4,4,3,2
Oregon,ORE-0021,ORE-0021-2,01,01,2,6613300767141174,1,8,,,,1,2,"F,E,G",2,3,1,1,2,3
Oregon,ORE-0021,ORE-0021-3,06,08,8,5784790404154932,2,2,,2,2,1,1,"G,A,D",4,3,4,2,3,3
Oregon,ORE-0021,ORE-0021-4,06,09,2,4124146611096610,2,2,,2,1,2,2,,1,1,1,3,2,1
Oregon,ORE-0021,ORE-0021-5,02,05,8,8166308298294382,1,1,,,,2,1,,1,2,4,3,1,2
Oregon,ORE-0022,ORE-0022-1,04,02,2,4961765270246690,1,2,,,,1,1,"D,Z,F",1,3,3,1,2,4
Oregon,ORE-0022,ORE-0022-2,06,10,2,3556060822023863,1,8,,,,1,1,"D,C,Z",1,3,1,4,3,1
Oregon,ORE-0022,ORE-0022-3,03,02,1,3765198721573699,8,1,,,,1,1,"B,E,Z",2,2,3,1,4,3
Oregon,ORE-0022,ORE-0022-4,06,07,1,5294532534154503,8,2,,2,2,2,1,,1,1,4,2,2,4
Oregon,ORE-0022,ORE-0022-5,05,10,2,8355969810550420,8,1,,,,1,2,"C,F,A",2,2,1,2,3,4
Oregon,ORE-0023,ORE-0023-1,05,01,1,3451608267471132,8,1,,,,2,1,,,,,,,
Oregon,ORE-0023,ORE-0023-2,02,01,8,8800170463253019,2,1,,2,1,2,2,,2,2,2,3,2,1
Oregon,ORE-0024,ORE-0024-1,01,07,8,5430249715129727,1,1,,,,2,2,,2,1,3,3,2,1
Oregon,ORE-0025,ORE-0025-1,06,10,8,4464713288312716,8,2,,1,2,2,2,,1,2,3,4,1,3
Oregon,ORE-0026,ORE-0026-1,05,01,1,3055818600678407,2,8,,,,1,2,"F,G,E",3,2,3,2,3,2
Oregon,ORE-0026,ORE-0026-2,03,05,8,2580562994667757,8,1,,1,2,1,2,"A,B,E",1,1,3,2,3,2
Oregon,ORE-0026,ORE-0026-3,04,00,2,7360752766346280,8,8,,,,1,1,"G,C,B",1,1,1,1,4,2
Oregon,ORE-0026,ORE-0026-4,03,01,8,3168179004126481,1,1,,2,2,2,2,,1,3,4,2,2,3
Oregon,ORE-0026,ORE-0026-5,02,02,8,2284247650491717,1,2,,,,2,1,,2,4,2,1,3,1
Oregon,ORE-0026,ORE-0026-6,02,00,1,1720014214648721,1,2,,,,1,1,"F,G,E",3,2,2,2,2,3
Poblacion,POB-0001,POB-0001-1,04,09,2,7985154305695401,8,1,,,,1,2,"E,Z,C",,,,,,
Poblacion,POB-0002,POB-0002-1,03,06,2,2776610252705509,8,8,,,,2,2,,1,2,1,4,3,2
Poblacion,POB-0002,POB-0002-2,03,01,1,2416260045191861,2,2,,,,2,2,,1,4,3,2,2,3
Poblacion,POB-0002,POB-0002-3,02,01,2,2156318455900932,2,2,,1,2,2,2,,4,2,4,2,2,4
Poblacion,POB-0002,POB-0002-4,04,03,1,8422939746930423,1,2,,,,1,1,"E,C,B",,,,,,
Poblacion,POB-0003,POB-0003-1,03,03,8,7693465545826020,8,2,,1,2,2,2,,1,1,3,3,2,3
Poblacion,POB-0003,POB-0003-2,02,10,2,8322046455332089,2,1,,,,2,1,,4,4,1,3,3,1
Poblacion,POB-0003,POB-0003-3,04,10,8,3701018639933004,8,2,,,,2,2,,2,3,3,2,1,3
Poblacion,POB-0004,POB-0004-1,05,02,2,7405165097856164,8,2,,1,2,1,2,"E,F,C",4,4,1,3,2,3
Poblacion,POB-0005,POB-0005-1,02,10,2,8134771671353455,1,1,,2,1,2,2,,3,4,1,1,4,1
Poblacion,POB-0006,POB-0006-1,03,04,2,7309108770358438,8,8,1,,,2,1,,3,1,3,4,3,4
Poblacion,POB-0006,POB-0006-2,04,00,8,4421056842140298,8,8,,,,1,1,"D,F,C",4,2,2,1,4,4
Poblacion,POB-0006,POB-0006-3,02,04,2,9262551174594936,8,8,,,,1,1,"A,Z,B",3,2,4,2,1,3
Poblacion,POB-0006,POB-0006-4,06,05,1,2310159934031503,8,1,,,,1,1,"A,E,D",,,,,,
Poblacion,POB-0007,POB-0007-1,03,09,8,4895890831665715,8,8,,,,1,1,"E,D,C",2,3,4,1,1,1
Poblacion,POB-0007,POB-0007-2,03,05,1,4624633680610709,1,1,,2,2,1,2,"F,D,B",1,2,4,2,4,1
Poblacion,POB-0007,POB-0007-3,03,05,1,3605506383801101,1,2,,1,2,2,1,,2,2,2,1,4,4
Poblacion,POB-0007,POB-0007-4,03,00,1,6375968480930262,1,1,,,,1,1,"D,F,C",,,,,,
Poblacion,POB-0008,POB-0008-1,02,05,1,1210906401989002,2,8,,,,1,1,"F,C,D",1,4,1,2,4,2
Poblacion,POB-0008,POB-0008-2,06,05,8,5007104707361573,8,2,,,,1,1,"F,B,Z",2,1,1,4,1,3
Poblacion,POB-0008,POB-0008-3,02,08,2,1998553434756621,2,2,,,,1,2,"D,A,Z",3,4,4,3,4,2
Poblacion,POB-0009,POB-0009-1,04,02,2,8547202288041887,1,8,,,,1,2,"C,A,Z",2,3,3,4,2,3
